;Comuna;Trabajo;Etnia;Sexo;Freq;anio;codigo
29;alto del carmen;sí, en otra época del año;diaguita;hombre;15;2011;3302
30;alto del carmen;no;diaguita;hombre;122;2011;3302
31;alto del carmen;sí, ahora mismo;diaguita;hombre;57;2011;3302
32;alto del carmen;no;diaguita;mujer;363;2011;3302
33;alto del carmen;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;33;2011;3302
34;alto del carmen;sí, ahora mismo;diaguita;mujer;72;2011;3302
35;alto del carmen;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;43;2011;3302
36;alto del carmen;sí, en otra época del año;diaguita;mujer;18;2011;3302
37;alto del carmen;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;232;2011;3302
38;alto del carmen;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;81;2011;3302
39;alto hospicio;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1551;2011;1107
40;alto hospicio;sí, en otra época del año;aymara;hombre;596;2011;1107
41;alto hospicio;no;quechua;hombre;76;2011;1107
42;alto hospicio;sí, en otra época del año;mapuche;hombre;129;2011;1107
43;alto hospicio;sí, en otra época del año;mapuche;mujer;248;2011;1107
44;alto hospicio;no;diaguita;hombre;88;2011;1107
45;alto hospicio;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;4974;2011;1107
46;alto hospicio;sí, ahora mismo;diaguita;mujer;19;2011;1107
47;alto hospicio;sí, ahora mismo;mapuche;mujer;191;2011;1107
48;alto hospicio;sí, ahora mismo;mapuche;hombre;27;2011;1107
49;alto hospicio;no;diaguita;mujer;154;2011;1107
50;alto hospicio;no;atacameño (likán antai);hombre;34;2011;1107
51;alto hospicio;sí, ahora mismo;aymara;hombre;304;2011;1107
52;alto hospicio;sí, ahora mismo;quechua;hombre;10;2011;1107
53;alto hospicio;no;quechua;mujer;179;2011;1107
54;alto hospicio;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;2238;2011;1107
55;alto hospicio;sí, en otra época del año;quechua;mujer;135;2011;1107
56;alto hospicio;sí, en otra época del año;diaguita;hombre;8;2011;1107
57;alto hospicio;sí, en otra época del año;atacameño (likán antai);mujer;26;2011;1107
58;alto hospicio;no;aymara;mujer;1827;2011;1107
59;alto hospicio;no;mapuche;mujer;478;2011;1107
60;alto hospicio;no;mapuche;hombre;188;2011;1107
61;alto hospicio;sí, en otra época del año;quechua;hombre;8;2011;1107
62;alto hospicio;no;no pertenece a ningún pueblo indígena;hombre;6627;2011;1107
63;alto hospicio;sí, en otra época del año;aymara;mujer;751;2011;1107
64;alto hospicio;no;no pertenece a ningún pueblo indígena;mujer;12502;2011;1107
65;alto hospicio;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;2260;2011;1107
66;alto hospicio;no;atacameño (likán antai);mujer;68;2011;1107
67;alto hospicio;no;aymara;hombre;776;2011;1107
68;alto hospicio;sí, en otra época del año;diaguita;mujer;6;2011;1107
69;alto hospicio;sí, ahora mismo;aymara;mujer;304;2011;1107
70;alto hospicio;sí, ahora mismo;quechua;mujer;47;2011;1107
71;ancud;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1201;2011;10202
72;ancud;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;865;2011;10202
73;ancud;no;no pertenece a ningún pueblo indígena;mujer;6315;2011;10202
74;ancud;sí, ahora mismo;mapuche;mujer;376;2011;10202
75;ancud;no;no pertenece a ningún pueblo indígena;hombre;3564;2011;10202
76;ancud;sí, ahora mismo;mapuche;hombre;197;2011;10202
77;ancud;sí, en otra época del año;mapuche;hombre;117;2011;10202
78;ancud;sí, en otra época del año;mapuche;mujer;314;2011;10202
79;ancud;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1052;2011;10202
80;ancud;no;mapuche;mujer;1649;2011;10202
81;ancud;no;mapuche;hombre;604;2011;10202
82;ancud;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;936;2011;10202
83;andacollo;no;no pertenece a ningún pueblo indígena;hombre;1033;2011;4103
84;andacollo;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;273;2011;4103
85;andacollo;no;diaguita;mujer;50;2011;4103
86;andacollo;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;179;2011;4103
87;andacollo;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;191;2011;4103
88;andacollo;no;no pertenece a ningún pueblo indígena;mujer;1840;2011;4103
89;andacollo;no;aymara;mujer;19;2011;4103
90;andacollo;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;98;2011;4103
91;andacollo;no;diaguita;hombre;25;2011;4103
92;angol;sí, en otra época del año;mapuche;mujer;274;2011;9201
93;angol;no;mapuche;mujer;1232;2011;9201
94;angol;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;2004;2011;9201
95;angol;no;no pertenece a ningún pueblo indígena;hombre;5037;2011;9201
96;angol;sí, ahora mismo;mapuche;hombre;230;2011;9201
97;angol;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1260;2011;9201
98;angol;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;2137;2011;9201
99;angol;sí, ahora mismo;mapuche;mujer;379;2011;9201
100;angol;no;no pertenece a ningún pueblo indígena;mujer;9165;2011;9201
101;angol;no;mapuche;hombre;659;2011;9201
102;angol;sí, en otra época del año;mapuche;hombre;206;2011;9201
103;angol;no;atacameño (likán antai);mujer;24;2011;9201
104;angol;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1169;2011;9201
105;antofagasta;sí, en otra época del año;diaguita;mujer;208;2011;2101
106;antofagasta;sí, ahora mismo;aymara;mujer;85;2011;2101
107;antofagasta;sí, ahora mismo;diaguita;hombre;74;2011;2101
108;antofagasta;sí, en otra época del año;mapuche;hombre;271;2011;2101
109;antofagasta;sí, ahora mismo;diaguita;mujer;164;2011;2101
110;antofagasta;sí, ahora mismo;aymara;hombre;22;2011;2101
111;antofagasta;no;diaguita;mujer;151;2011;2101
112;antofagasta;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;21282;2011;2101
113;antofagasta;no;aymara;mujer;329;2011;2101
114;antofagasta;sí, en otra época del año;diaguita;hombre;18;2011;2101
115;antofagasta;no;quechua;mujer;59;2011;2101
116;antofagasta;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;10514;2011;2101
117;antofagasta;sí, en otra época del año;aymara;hombre;53;2011;2101
118;antofagasta;sí, ahora mismo;atacameño (likán antai);hombre;69;2011;2101
119;antofagasta;sí, en otra época del año;atacameño (likán antai);hombre;128;2011;2101
120;antofagasta;sí, en otra época del año;mapuche;mujer;293;2011;2101
121;antofagasta;no;coya;hombre;56;2011;2101
122;antofagasta;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;6843;2011;2101
123;antofagasta;sí, en otra época del año;aymara;mujer;99;2011;2101
124;antofagasta;no;atacameño (likán antai);hombre;221;2011;2101
125;antofagasta;no;diaguita;hombre;156;2011;2101
126;antofagasta;no;atacameño (likán antai);mujer;374;2011;2101
127;antofagasta;no;no pertenece a ningún pueblo indígena;hombre;25894;2011;2101
128;antofagasta;sí, ahora mismo;rapa nui (pascuense);mujer;16;2011;2101
129;antofagasta;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;11764;2011;2101
130;antofagasta;no;no pertenece a ningún pueblo indígena;mujer;62341;2011;2101
131;antofagasta;sí, en otra época del año;atacameño (likán antai);mujer;286;2011;2101
132;antofagasta;sí, ahora mismo;mapuche;hombre;185;2011;2101
133;antofagasta;sí, ahora mismo;mapuche;mujer;306;2011;2101
134;antofagasta;sí, ahora mismo;quechua;mujer;40;2011;2101
135;antofagasta;no;aymara;hombre;255;2011;2101
136;antofagasta;no;mapuche;hombre;306;2011;2101
137;antofagasta;sí, ahora mismo;atacameño (likán antai);mujer;24;2011;2101
138;antofagasta;no;mapuche;mujer;878;2011;2101
139;antuco;sí, ahora mismo;mapuche;mujer;13;2011;8302
140;antuco;no;mapuche;mujer;35;2011;8302
141;antuco;no;no pertenece a ningún pueblo indígena;hombre;418;2011;8302
142;antuco;no;mapuche;hombre;13;2011;8302
143;antuco;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;241;2011;8302
144;antuco;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;174;2011;8302
145;antuco;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;224;2011;8302
146;antuco;no;no pertenece a ningún pueblo indígena;mujer;657;2011;8302
147;antuco;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;86;2011;8302
148;arauco;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;2451;2011;8202
149;arauco;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;836;2011;8202
150;arauco;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;2100;2011;8202
151;arauco;sí, en otra época del año;yagán (yámana);mujer;73;2011;8202
152;arauco;sí, en otra época del año;mapuche;mujer;1111;2011;8202
153;arauco;sí, ahora mismo;mapuche;mujer;127;2011;8202
154;arauco;no;no pertenece a ningún pueblo indígena;hombre;4229;2011;8202
155;arauco;no;mapuche;mujer;796;2011;8202
156;arauco;no;mapuche;hombre;1038;2011;8202
157;arauco;no;no pertenece a ningún pueblo indígena;mujer;6975;2011;8202
158;arauco;sí, ahora mismo;mapuche;hombre;272;2011;8202
159;arauco;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1259;2011;8202
160;arica;no;mapuche;mujer;762;2011;15101
161;arica;sí, en otra época del año;quechua;mujer;72;2011;15101
162;arica;sí, ahora mismo;aymara;mujer;2329;2011;15101
163;arica;sí, ahora mismo;kawésqar (alacalufes);mujer;15;2011;15101
164;arica;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;3248;2011;15101
165;arica;no;mapuche;hombre;242;2011;15101
166;arica;sí, ahora mismo;rapa nui (pascuense);mujer;27;2011;15101
167;arica;sí, ahora mismo;mapuche;mujer;195;2011;15101
168;arica;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;4922;2011;15101
169;arica;no;quechua;mujer;112;2011;15101
170;arica;no;diaguita;mujer;222;2011;15101
171;arica;sí, ahora mismo;aymara;hombre;1081;2011;15101
172;arica;no;diaguita;hombre;41;2011;15101
173;arica;sí, en otra época del año;coya;hombre;19;2011;15101
174;arica;sí, ahora mismo;diaguita;hombre;8;2011;15101
175;arica;no;coya;mujer;23;2011;15101
176;arica;sí, en otra época del año;aymara;mujer;3016;2011;15101
177;arica;sí, en otra época del año;mapuche;hombre;118;2011;15101
178;arica;sí, ahora mismo;atacameño (likán antai);mujer;8;2011;15101
179;arica;no;coya;hombre;14;2011;15101
180;arica;no;no pertenece a ningún pueblo indígena;mujer;20234;2011;15101
181;arica;sí, ahora mismo;diaguita;mujer;58;2011;15101
182;arica;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;8739;2011;15101
183;arica;no;aymara;mujer;5216;2011;15101
184;arica;no;kawésqar (alacalufes);mujer;15;2011;15101
185;arica;no;quechua;hombre;126;2011;15101
186;arica;sí, en otra época del año;atacameño (likán antai);mujer;49;2011;15101
187;arica;sí, ahora mismo;quechua;mujer;45;2011;15101
188;arica;sí, en otra época del año;diaguita;hombre;8;2011;15101
189;arica;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;4952;2011;15101
190;arica;sí, en otra época del año;diaguita;mujer;26;2011;15101
191;arica;no;no pertenece a ningún pueblo indígena;hombre;11453;2011;15101
192;arica;sí, en otra época del año;mapuche;mujer;261;2011;15101
193;arica;sí, ahora mismo;coya;mujer;24;2011;15101
194;arica;no;aymara;hombre;4758;2011;15101
195;arica;sí, en otra época del año;aymara;hombre;1591;2011;15101
196;arica;sí, en otra época del año;kawésqar (alacalufes);mujer;15;2011;15101
197;arica;no;atacameño (likán antai);hombre;8;2011;15101
198;arica;sí, ahora mismo;mapuche;hombre;119;2011;15101
199;arica;sí, ahora mismo;quechua;hombre;23;2011;15101
200;arica;sí, ahora mismo;atacameño (likán antai);hombre;29;2011;15101
201;arica;no;atacameño (likán antai);mujer;47;2011;15101
202;aysén;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1045;2011;11201
203;aysén;sí, ahora mismo;mapuche;hombre;71;2011;11201
204;aysén;sí, ahora mismo;quechua;hombre;5;2011;11201
205;aysén;no;aymara;mujer;4;2011;11201
206;aysén;no;no pertenece a ningún pueblo indígena;mujer;3095;2011;11201
207;aysén;no;no pertenece a ningún pueblo indígena;hombre;1559;2011;11201
208;aysén;no;yagán (yámana);mujer;48;2011;11201
209;aysén;sí, en otra época del año;kawésqar (alacalufes);mujer;11;2011;11201
210;aysén;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;485;2011;11201
211;aysén;no;mapuche;mujer;1048;2011;11201
212;aysén;sí, en otra época del año;mapuche;mujer;377;2011;11201
213;aysén;no;aymara;hombre;17;2011;11201
214;aysén;sí, ahora mismo;kawésqar (alacalufes);hombre;6;2011;11201
215;aysén;sí, en otra época del año;mapuche;hombre;151;2011;11201
216;aysén;no;kawésqar (alacalufes);mujer;73;2011;11201
217;aysén;sí, ahora mismo;mapuche;mujer;300;2011;11201
218;aysén;no;mapuche;hombre;514;2011;11201
219;aysén;no;kawésqar (alacalufes);hombre;7;2011;11201
220;aysén;no;quechua;mujer;5;2011;11201
221;aysén;sí, en otra época del año;quechua;hombre;16;2011;11201
222;aysén;sí, ahora mismo;kawésqar (alacalufes);mujer;6;2011;11201
223;aysén;sí, en otra época del año;quechua;mujer;16;2011;11201
224;aysén;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;367;2011;11201
225;aysén;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;421;2011;11201
226;buin;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;2225;2011;13402
227;buin;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1983;2011;13402
228;buin;sí, ahora mismo;mapuche;mujer;205;2011;13402
229;buin;no;mapuche;hombre;295;2011;13402
230;buin;no;no pertenece a ningún pueblo indígena;hombre;6962;2011;13402
231;buin;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;2640;2011;13402
232;buin;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1411;2011;13402
233;buin;no;mapuche;mujer;410;2011;13402
234;buin;no;no pertenece a ningún pueblo indígena;mujer;14180;2011;13402
235;buin;sí, en otra época del año;mapuche;hombre;243;2011;13402
236;buin;sí, en otra época del año;mapuche;mujer;103;2011;13402
237;bulnes;no;mapuche;mujer;77;2011;16102
238;bulnes;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1046;2011;16102
239;bulnes;no;mapuche;hombre;72;2011;16102
240;bulnes;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1676;2011;16102
241;bulnes;sí, en otra época del año;mapuche;mujer;38;2011;16102
242;bulnes;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;422;2011;16102
243;bulnes;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;629;2011;16102
244;bulnes;no;no pertenece a ningún pueblo indígena;hombre;1972;2011;16102
245;bulnes;no;no pertenece a ningún pueblo indígena;mujer;3836;2011;16102
246;bulnes;sí, ahora mismo;mapuche;mujer;54;2011;16102
247;cabildo;no;no pertenece a ningún pueblo indígena;hombre;1804;2011;5402
248;cabildo;sí, ahora mismo;aymara;mujer;58;2011;5402
249;cabildo;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;760;2011;5402
250;cabildo;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;531;2011;5402
251;cabildo;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1611;2011;5402
252;cabildo;no;mapuche;mujer;58;2011;5402
253;cabildo;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;785;2011;5402
254;cabildo;no;no pertenece a ningún pueblo indígena;mujer;4506;2011;5402
255;cabrero;sí, en otra época del año;mapuche;mujer;37;2011;8303
256;cabrero;no;mapuche;hombre;93;2011;8303
257;cabrero;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;3886;2011;8303
258;cabrero;sí, en otra época del año;mapuche;hombre;37;2011;8303
259;cabrero;no;mapuche;mujer;137;2011;8303
260;cabrero;no;no pertenece a ningún pueblo indígena;mujer;4538;2011;8303
261;cabrero;no;no pertenece a ningún pueblo indígena;hombre;1982;2011;8303
262;cabrero;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1510;2011;8303
263;cabrero;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1281;2011;8303
264;cabrero;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1801;2011;8303
265;calama;sí, ahora mismo;aymara;hombre;51;2011;2201
266;calama;sí, ahora mismo;atacameño (likán antai);hombre;861;2011;2201
267;calama;sí, ahora mismo;diaguita;hombre;136;2011;2201
268;calama;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;5822;2011;2201
269;calama;sí, ahora mismo;diaguita;mujer;45;2011;2201
270;calama;no;diaguita;hombre;147;2011;2201
271;calama;sí, en otra época del año;mapuche;mujer;94;2011;2201
272;calama;no;coya;mujer;27;2011;2201
273;calama;no;diaguita;mujer;408;2011;2201
274;calama;no;no pertenece a ningún pueblo indígena;mujer;18329;2011;2201
275;calama;sí, en otra época del año;quechua;hombre;181;2011;2201
276;calama;sí, en otra época del año;coya;mujer;16;2011;2201
277;calama;no;mapuche;hombre;18;2011;2201
278;calama;no;aymara;mujer;505;2011;2201
279;calama;no;atacameño (likán antai);hombre;1596;2011;2201
280;calama;no;quechua;mujer;432;2011;2201
281;calama;sí, en otra época del año;diaguita;hombre;40;2011;2201
282;calama;sí, ahora mismo;atacameño (likán antai);mujer;663;2011;2201
283;calama;sí, en otra época del año;quechua;mujer;243;2011;2201
284;calama;sí, ahora mismo;quechua;mujer;294;2011;2201
285;calama;sí, en otra época del año;aymara;mujer;204;2011;2201
286;calama;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;2604;2011;2201
287;calama;sí, en otra época del año;atacameño (likán antai);hombre;502;2011;2201
288;calama;sí, ahora mismo;quechua;hombre;106;2011;2201
289;calama;sí, ahora mismo;aymara;mujer;91;2011;2201
290;calama;sí, ahora mismo;mapuche;hombre;31;2011;2201
291;calama;no;mapuche;mujer;462;2011;2201
292;calama;no;no pertenece a ningún pueblo indígena;hombre;8575;2011;2201
293;calama;sí, en otra época del año;atacameño (likán antai);mujer;1035;2011;2201
294;calama;no;atacameño (likán antai);mujer;2444;2011;2201
295;calama;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;5881;2011;2201
296;calama;no;quechua;hombre;293;2011;2201
297;calama;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;2510;2011;2201
298;calama;no;aymara;hombre;536;2011;2201
299;calbuco;no;mapuche;hombre;951;2011;10102
300;calbuco;sí, en otra época del año;mapuche;mujer;425;2011;10102
301;calbuco;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;824;2011;10102
302;calbuco;no;aymara;hombre;28;2011;10102
303;calbuco;sí, en otra época del año;mapuche;hombre;169;2011;10102
304;calbuco;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1265;2011;10102
305;calbuco;sí, ahora mismo;mapuche;hombre;136;2011;10102
306;calbuco;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1528;2011;10102
307;calbuco;sí, ahora mismo;kawésqar (alacalufes);hombre;51;2011;10102
308;calbuco;no;mapuche;mujer;1620;2011;10102
309;calbuco;no;no pertenece a ningún pueblo indígena;hombre;3396;2011;10102
310;calbuco;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;737;2011;10102
311;calbuco;sí, ahora mismo;mapuche;mujer;217;2011;10102
312;calbuco;no;no pertenece a ningún pueblo indígena;mujer;6067;2011;10102
313;caldera;no;mapuche;mujer;78;2011;3102
314;caldera;no;coya;mujer;17;2011;3102
315;caldera;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;677;2011;3102
316;caldera;no;no pertenece a ningún pueblo indígena;hombre;1200;2011;3102
317;caldera;no;diaguita;hombre;43;2011;3102
318;caldera;sí, en otra época del año;aymara;hombre;18;2011;3102
319;caldera;sí, ahora mismo;mapuche;mujer;16;2011;3102
320;caldera;sí, ahora mismo;aymara;mujer;19;2011;3102
321;caldera;no;no pertenece a ningún pueblo indígena;mujer;2337;2011;3102
322;caldera;sí, ahora mismo;diaguita;hombre;19;2011;3102
323;caldera;no;mapuche;hombre;35;2011;3102
324;caldera;sí, en otra época del año;mapuche;hombre;16;2011;3102
325;caldera;no;diaguita;mujer;85;2011;3102
326;caldera;sí, ahora mismo;coya;mujer;21;2011;3102
327;caldera;no;coya;hombre;13;2011;3102
328;caldera;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;243;2011;3102
329;caldera;no;aymara;hombre;19;2011;3102
330;caldera;no;atacameño (likán antai);mujer;36;2011;3102
331;caldera;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;653;2011;3102
332;caldera;sí, en otra época del año;mapuche;mujer;21;2011;3102
333;caldera;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;180;2011;3102
334;calera;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1473;2011;5502
335;calera;no;mapuche;hombre;34;2011;5502
336;calera;no;no pertenece a ningún pueblo indígena;mujer;11546;2011;5502
337;calera;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;2643;2011;5502
338;calera;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1592;2011;5502
339;calera;no;mapuche;mujer;149;2011;5502
340;calera;sí, ahora mismo;mapuche;mujer;174;2011;5502
341;calera;no;no pertenece a ningún pueblo indígena;hombre;5688;2011;5502
342;calera;sí, en otra época del año;diaguita;mujer;127;2011;5502
343;calera;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;2609;2011;5502
344;calera de tango;no;no pertenece a ningún pueblo indígena;hombre;3501;2011;13403
345;calera de tango;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1153;2011;13403
346;calera de tango;no;no pertenece a ningún pueblo indígena;mujer;4770;2011;13403
347;calera de tango;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1746;2011;13403
348;calera de tango;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;341;2011;13403
349;calera de tango;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;639;2011;13403
350;calle larga;sí, en otra época del año;mapuche;mujer;66;2011;5302
351;calle larga;no;no pertenece a ningún pueblo indígena;mujer;2264;2011;5302
352;calle larga;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;353;2011;5302
353;calle larga;sí, en otra época del año;quechua;mujer;21;2011;5302
354;calle larga;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;405;2011;5302
355;calle larga;no;no pertenece a ningún pueblo indígena;hombre;1446;2011;5302
356;calle larga;no;diaguita;mujer;41;2011;5302
357;calle larga;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;311;2011;5302
358;calle larga;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;125;2011;5302
359;calle larga;no;mapuche;hombre;38;2011;5302
360;calle larga;no;quechua;mujer;21;2011;5302
361;calle larga;no;diaguita;hombre;41;2011;5302
362;calle larga;sí, ahora mismo;mapuche;hombre;94;2011;5302
363;camarones;sí, ahora mismo;aymara;hombre;13;2011;15102
364;camarones;no;aymara;mujer;117;2011;15102
365;camarones;sí, en otra época del año;aymara;mujer;86;2011;15102
366;camarones;sí, en otra época del año;aymara;hombre;40;2011;15102
367;camarones;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;40;2011;15102
368;camarones;no;no pertenece a ningún pueblo indígena;mujer;26;2011;15102
369;camarones;no;aymara;hombre;13;2011;15102
370;camiña;no;no pertenece a ningún pueblo indígena;hombre;2;2011;1402
371;camiña;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;18;2011;1402
372;camiña;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;2;2011;1402
373;camiña;sí, en otra época del año;aymara;hombre;27;2011;1402
374;camiña;no;no pertenece a ningún pueblo indígena;mujer;18;2011;1402
375;camiña;no;aymara;mujer;68;2011;1402
376;camiña;no;aymara;hombre;15;2011;1402
377;camiña;sí, en otra época del año;aymara;mujer;85;2011;1402
378;canela;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;273;2011;4202
379;canela;no;mapuche;mujer;26;2011;4202
380;canela;sí, en otra época del año;aymara;mujer;10;2011;4202
381;canela;sí, ahora mismo;diaguita;hombre;8;2011;4202
382;canela;sí, ahora mismo;aymara;hombre;10;2011;4202
383;canela;no;no pertenece a ningún pueblo indígena;mujer;1336;2011;4202
384;canela;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;334;2011;4202
385;canela;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;503;2011;4202
386;canela;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;690;2011;4202
387;canela;no;no pertenece a ningún pueblo indígena;hombre;845;2011;4202
388;canela;sí, en otra época del año;diaguita;mujer;71;2011;4202
389;cañete;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1052;2011;8203
390;cañete;no;mapuche;hombre;1802;2011;8203
391;cañete;no;no pertenece a ningún pueblo indígena;mujer;5364;2011;8203
